title,desc,date,link
胡锦涛促美尽早放宽对华高技术出口限制,...战略，一如既往为包括美国企业在内的世界各国企业提供良好投资环境。胡锦涛强调，中国加强知识产权保护的决心坚定不移，已建立了比较完善的知识产权法律体系，今后工作的重点是加强执法。中国打击侵犯知识产权和制售假冒伪劣商品专项行动取得积极成效。中方愿同美方加强对话和交流，共同促进知识产权保护。胡锦涛强调，两国企业是中美经贸合作的主力军。希望大家把握机遇、开拓进取，不断取得更多合作成果。美国商会、陶氏...,2011-11-13 07:49,http://www.njdaily.cn/2011/1113/38416.shtml
药监局灿烂形象不是“征”来的,...》)客观而言，在注重公共形象的今天，河南药监局出此主意也不错。可笔者还是觉得，形象不是“征集”出来的，而是实实在在干出来的，尤其是在和假冒伪劣食品药品的不懈斗争中，磨炼摔打出来的。不妨看看各地食品药品监管的现实，虽然实施了严厉打击，但距离群众的需要，以及温总理“让人民群众买得放心、...,2011-11-15 09:19,http://www.njdaily.cn/2011/1115/39520.shtml
隐形眼镜竟论斤卖 假进口真伪劣 价钱低种类多 哪里都能买,...角膜、眼库、屈光手术专业组组长李莹教授时，她看着满瓶身的韩文，表示“很难看出所以然”。更让专家担心的是假冒伪劣隐形眼镜对健康的危害。李莹说：“有相当部分的角膜炎患者是因戴隐形眼镜引起的，其中不当使用彩色隐形眼镜出现的问题相对较多。”我国...,2011-11-15 14:22,http://www.njdaily.cn/2011/1115/39702.shtml
新疆公安机关查获案值达4.66余亿元假劣商品,...开展“亮剑”行动，经侦部门将以专业打击应对职业犯罪，以合成作战应对产业链条，对各类假冒伪劣、严重危害人民群众生命健康的犯罪活动展开打击。,2011-11-15 15:39,http://www.njdaily.cn/2011/1115/39797.shtml
新疆公安机关查获案值达4.66余亿元假劣商品,...开展“亮剑”行动，经侦部门将以专业打击应对职业犯罪，以合成作战应对产业链条，对各类假冒伪劣、严重危害人民群众生命健康的犯罪活动展开打击。,2011-11-15 15:50,http://www.njdaily.cn/2011/1115/39823.shtml
广西重奖举报“地沟油”者 奖励额度不受上限,...的5％计算，给予举报人一次性奖励。对货值金额100万元以上（含100万元）的违法案件，奖励额度可以不受上述限制。据介绍，对规模较大、行为恶劣、危害严重的违法制售、使用食品非法添加物、生产假冒伪劣食品的“黑作坊”“黑工厂”“黑市场”“黑窝点”的举报人员以及生产经营单位内部人员的举报，奖励额度可适当提高。对突发食品安全事故或者其他涉及人体健康和生命安全、对社会影响较大的食品安全问题及时进行揭露，对...,2011-11-16 12:24,http://www.njdaily.cn/2011/1116/40273.shtml
美容院毁容频发中国集体性毁容  　　,...侧著名的小商品集散地，成就了地地道道的主路旁边的农贸市场，造就了将品牌迅速垃圾化的经典案例。到现在，万通已经是北京著名的藏污纳垢之处，低层蜷缩着密集的美容院，就是个很好的例证。现在的万通，是假冒伪劣的胜地，各式各样的冒牌货、三无产品在那里应有尽有。而路过万通附近的人、特别是年轻女士，不少人都有过郭小姐类似的被甜言蜜语盛情邀请到万通低层美容院接受服务的经历。当然，指望现如今已经成为中城联盟主席的...,2011-11-19 18:44,http://www.njdaily.cn/2011/1119/42211.shtml
家电售后再追踪 网上商城售后信息云遮雾罩,...维修服务表示，他们将联合服务商搭建行业服务信息公示平台，开通投诉受理、信息核查和虚假信息曝光等渠道，统一发布企业联系电话和互联网址等公示信息，公示收费价格，提供企业特约网点信息核查，曝光假冒伪劣服务信息，引导消费者维护合法权益。其次，协会还会加强对企业市场行为的督察和监管，对违规企业进行及时查处。正规渠道 查询信息中国家用电器维修服务协会建议消费者，选择电器制造厂家及厂家授权的正规维修点提供的...,2011-11-21 14:51,http://house.njdaily.cn/2011/1121/43106.shtml
下关居民小区内开厂生产假冒润滑油,...   下关工商部门接到举报后查封并展开调查屋外有几十个大油桶，屋内是一箱箱包装好的润滑油和防冻液。昨天，有市民拨打本报信息热线4008885998反映，幕府东街一居民区内有家润滑油加工厂，有人在一座仓库里生产假冒伪劣的润滑油。记者立刻赶到现场进行调查。现场：几十个大油桶散发刺鼻气味上午10点，记者赶到幕府东路黄方村83号小区。一进小区，一辆皖B牌照的油罐车就停在门口。顺着小区道路走十几米，...,2011-11-22 07:04,http://www.njdaily.cn/2011/1122/43305.shtml
社区医院将配全科医生 食品安全写入政绩考核,...弄虚作假或处置不力造成事故影响扩大、人员和财产损失严重的。十类行为将被严惩以下十类玩忽职守行为将被严惩：违反法律、法规、规章规定的许可条件或程序，发放相关证照或认证证书的；对确定为有毒有害、假冒伪劣的食用农产品、食品、食品添加剂，未就地没收或组织销毁，造成不良后果的；未依法责令食品生产经营者召回或停止经营不符合食品安全标准的食品，造成不良后果的；对监管范围内食品安全违法行为未及时组织查处，造成...,2011-11-23 07:47,http://www.njdaily.cn/2011/1123/43948.shtml
河南郑州“酒托女”24天骗40余万 多茶楼作案,...。”管城回族区检察院侦查监督科科长杨小兵告诉记者:“我们经过研究，认为酒托诈骗属于苗头性问题，当即建议公安、工商等有关部门对辖区可能存在诈骗、销售假冒伪劣烟酒等违法犯罪活动的休闲娱乐场所开展专项清查。”经公安、工商等有关部门对辖区酒吧、歌厅、咖啡厅、洗浴场所、休闲会所、宾馆等售酒场所进行...,2011-11-24 12:32,http://www.njdaily.cn/2011/1124/44775.shtml
农村学生营养餐补助将建实名制系统防止冒领,...超标准建设，规模较小学校可根据实际，改造、配备伙房等相关设施。将建立供餐准入制国务院食品安全委员会办公室主任张勇表示，针对680个国家试点县实行的营养餐改善计划，会建立健全供餐准入制度，严防假冒伪劣和不安全食品流入校园。此外，教育部将组织对680个试点县的有关人员进行面对面培训，对实施营养改善计划的中小学校校长、食堂负责人、工作人员以及供餐企业、托餐点相关人员进行全面培训。全国农村义务教育...,2011-11-25 06:18,http://www.njdaily.cn/2011/1125/45170.shtml
食品安全犯罪将按较重罪名处罚 最高可判死刑,...，危害食品犯罪案危害严重，但法院审判的结果与公众心理预期有差距，老百姓认为还应判得更重。最高法刑事审判第二庭庭长裴显鼎对此解释说，老百姓希望严惩的愿望非常有道理，“我们法官是执法者也是消费者，都是假冒伪劣产品、有害食品的受害者”。裴显鼎称，相关罪名最高可判死刑，“但严惩到什么程度，能否格杀勿论呢”？他说，这肯定不行，严惩必须依法，应判处死刑的绝不手软，但从死刑到无期等量刑都有严格的法定适用标准...,2011-11-25 11:15,http://www.njdaily.cn/2011/1125/45465.shtml
王岐山：为外企营造更公平公正透明投资环境,...营造有利于创新的软环境，是内外资企业的共同要求。各地区、各部门要转变招商引资方式，优化利用外资结构，更加注重投资软环境建设。要按照世贸组织规则，加强知识产权保护的执行力，持续有效打击侵犯知识产权和制售假冒伪劣商品行为，为各类市场主体公平竞争和开展创新提供良好的法律环境和制度保障。他勉励中国外商投资企业协会充分发挥中介组织的桥梁和纽带作用。希望协会不断创新体制机制，完善服务功能，反映企业诉求，维护...,2011-11-28 21:42,http://www.njdaily.cn/2011/1128/47003.shtml
西安雅培再陷“生虫门” 问题曝光商家求和解,...来，还是第一次遭遇奶粉“生虫”这种事情。并且解释道，超市和经销商已经上门查看了奶粉，由于使用了一半，所以无法确认虫子就是雅培奶粉自身带来的。但从顾客角度考虑，希望给一些补偿，就此解决此事。但顾客一直坚持销售假冒伪劣产品处理法则的“退一赔十”原则。所以双方僵持不下。黄主管在接通电话时说，雅培工作人员告诉自己，在黄女士家去处理问题的时候，虫子已经不见了；并称问题已经解决。当记者核实后，黄主管才发现，雅...,2011-11-29 15:14,http://www.njdaily.cn/2011/1129/47465.shtml
雅培奶粉再陷“生虫门” 顾客称商家态度不积极,...来，还是第一次遭遇奶粉“生虫”这种事情。并且解释道，超市和经销商已经上门查看了奶粉，由于使用了一半，所以无法确认虫子就是雅培奶粉自身带来的。但从顾客角度考虑，希望给一些补偿，就此解决此事。但顾客一直坚持销售假冒伪劣产品处理法则的“退一赔十”原则。所以双方僵持不下。黄主管在接通电话时说，雅培工作人员告诉自己，在黄女士家去处理问题的时候，虫子已经不见了；并称问题已经解决。当记者核实后，黄主管才发现，雅...,2011-11-29 15:21,http://www.njdaily.cn/2011/1129/47475.shtml
全省首批蔬菜“诚信经营”单位南京有2家,...要求参与创建单位要热心参与社会公益活动、倡导环保、配合有关部门依法打击制售假冒伪劣商品和商业欺诈等违法行为，为消费者维权提供便利和支持等。,2011-11-29 19:53,http://www.njdaily.cn/2011/1129/47665.shtml
白酒业三大“醉”状,...质检检查信箱发来的关于食品安全 的来信对于酿酒工业投诉主要有几个方面：一是低档白酒使用复合甜味剂和复合香精，以提高品味；二是葡萄酒中使用复合香精；三是中低档白酒使用酒精勾兑，未 标注相应的标识；四是假冒伪劣香精水勾兑的葡萄酒在农村市场泛滥；五是企业确实有玩概念、虚假、夸大宣传的倾向；六是有些企业意识薄弱，很多问题得过且 过，行业潜在的问题在继续，隐患在加大。潜在的食品安全风险也得到了政府相关部门...,2011-11-30 11:39,http://www.njdaily.cn/2011/1130/47938.shtml
